Dy,BART,BARTp,BARTpadj,CCT,CCTn,CCTnadj,CCTr,CCTradj,DFEss,DFEr,DFD,DFDr,LOT,LOTr,LOTcv,MT,MTr,VRTTT,GABS,SOEP,SOEPdri,SOEPfin,SOEPrec,SOEPocc,SOEPhea,SOEPsoc,Deth,Dinv,Dgam,Dhea,Drec,Dsoc,Deth_r,Dinv_r,Dgam_r,Dhea_r,Drec_r,Dsoc_r,Deth_b,Dinv_b,Dgam_b,Dhea_b,Drec_b,Dsoc_b,PRI,PRIw,BIS1att,BIS1mot,BIS1ctr,BIS1com,BIS1per,BIS1ins,BISa,BISm,BISn,BIS,SStas,SSexp,SSdis,SSbor,SSSV,age,sex,loc,ses,NUM,gen_valence,gen_arousal,gen_arouspos,gen_arousneg,gen_happy,gen_afraid,gen_sad,gen_angry,gen_motivat,gen_concentr,gen_timepr,gen_tired,pre_valence,pre_arousal,pre_arouspos,pre_arousneg,pre_happy,pre_afraid,pre_sad,pre_angry,pre_motivat,pre_concentr,pre_timepr,pre_tired,mid1_valence,mid1_arousal,mid1_arouspos,mid1_arousneg,mid1_happy,mid1_afraid,mid1_sad,mid1_angry,mid1_motivat,mid1_concentr,mid1_timepr,mid1_tired,mid2_valence,mid2_arousal,mid2_arouspos,mid2_arousneg,mid2_happy,mid2_afraid,mid2_sad,mid2_angry,mid2_motivat,mid2_concentr,mid2_timepr,mid2_tired,post_valence,post_arousal,post_arouspos,post_arousneg,post_happy,post_afraid,post_sad,post_angry,post_motivat,post_concentr,post_timepr,post_tired,ABCTEU_OS,ABCTEU_CS,ABCTEU_DEV,ABCTEU_BIC,ABCT4P_OS,ABCT4P_PW,ABCT4P_LA,ABCT4P_CS,ABCT4P_DEV,ABCT4P_BIC,ABCT6P_OSg,ABCT6P_OSl,ABCT6P_PWg,ABCT6P_PWl,ABCT6P_LA,ABCT6P_CS,ABCT6P_DEV,ABCT6P_BIC,ABCTRN_DEV,MPLEU_OS,MPLEU_CS,MPLEU_DEV,MPLEU_BIC,MPL4P_OS,MPL4P_PW,MPL4P_LA,MPL4P_CS,MPL4P_DEV,MPL4P_BIC,MPL6P_OSg,MPL6P_OSl,MPL6P_PWg,MPL6P_PWl,MPL6P_LA,MPL6P_CS,MPL6P_DEV,MPL6P_BIC,MPLRN_DEV,CCTEU_OS,CCTEU_CS,CCTEU_DEV,CCTEU_BIC,CCT3P_OS,CCT3P_PW,CCT3P_LA,CCT3P_DEV,CCT3P_BIC,CCT4P_OS,CCT4P_PW,CCT4P_LA,CCT4P_CS,CCT4P_DEV,CCT4P_BIC,CCT6P_OSg,CCT6P_OSl,CCT6P_PWg,CCT6P_PWl,CCT6P_LA,CCT6P_CS,CCT6P_DEV,CCT6P_BIC,CCTRN_mp,CCTRN_DEV,CCTRN_BIC,BARTRN_pm,BARTRN_DEV,BARTRN_BIC,BART1_OS,BART1_alpha,BART1_mu,BART1_LA,BART1_CS,BART1_DEV,BART1_BIC,BART3_OS,BART3_alpha,BART3_mu,BART3_CS,BART3_DEV,BART3_BIC
42,45.13,45.13,52.94,629,629,288,0.28765783,0.43713688,3.12,0.38,0.375,0.375,0.5,0.5,0.38,0.7562189054726369,0.7562189054726369,7.15,1,6,6,4,8,6,7,8,2,1,1,3,1.875,3.375,4.125,5,5,3.125,4.25,2.75,4.125,4,3,2.25,2.5,3.5,4,24,9,18,15,10,7,5,14,25,25,64,15,16,18,15,64,25,1,1,6,1,80,25,86,17,80,20,12,20,82,74,20,59,90,15,82,13,75,0,17,0,92,90,10,70,86,21,85,13,79,12,11,14,87,87,7,68,78,14,84,10,76,0,0,5,100,80,12,73,70,19,28,20,62,0,0,26,70,85,16,81,0.68637741,0.41620163,56.139768,63.963814,0.69603064,0.91513623,1.6284152,0.36745147,54.837421,70.485513,0.93642239,0.60736267,0.79555137,0.93246627,8.0271845,0.11936369,54.445834,77.917972,69.314718,0.43974912,2.4428696,53.639792,62.019101,0.69022321,0.55898232,1.5054487,7.1167742,9.8022432,26.560862,0.76278286,0.95701699,0.59351882,0.70093164,0.67628278,10,4.7124922,29.850421,91.495428,0.11271481,5.5400889,292.35289,301.21452,0.091097448,0.19930214,0.18206633,180.34377,193.63622,0.091112269,0.19930901,0.18202965,10,180.34376,198.06703,0.037490336,0.94255197,0.20810844,0.42324512,1.3526047,10,168.16771,194.75261,0.96620864,192.29657,196.72738,0.96842089,639.2601,642.6613,0.78039127,1.0272638e-4,1.036179e-4,3.0162891,9.9752982,134.27269,151.27867,0.85293847,1.3576566e-4,1.3696821e-4,0.10754116,135.51377,149.11856
37,36.77,36.77,40.79,309,309,116,0.15555014,0.13521017,6.62,0.62,0.625,0.625,0.44,0.44,0.44,0.7077114427860696,0.7077114427860696,7.35,0,8,4,7,8,7,4,7,3.5,4,2.25,3.125,2.875,3.25,3.375,1.75,4.25,3.25,2.875,2.125,4,3.75,2.75,2,2.875,2.375,5,27,11,19,17,13,6,7,18,25,30,73,18,17,16,13,64,25,1,1,3,1,80,26,78,15,78,60,20,15,68,68,63,42,63,25,59,33,61,22,22,19,55,59,38,89,89,59,72,25,75,21,18,11,65,67,34,43,57,47,65,37,70,46,33,35,42,38,39,95,42,57,58,53,56,35,47,57,28,31,59,85,1.6072687,0.0048196471,54.082839,61.906885,0.81952223,1.3999896,9.4810321,0.102209,35.811114,51.459206,1.3088201,1.0016365,0.5592155,1.3248459,10,0.071744106,23.757369,47.229507,69.314718,0.47462757,1.8826493,55.702021,64.081331,0.65282073,0.51422061,1.4077894,2.3101469,31.058316,47.816935,0.49394494,0.89553549,1.2667153,5.8586364e-9,0.28763672,5.9115493,23.318136,48.456064,91.495428,0.36454908,10,252.3311,261.19274,0.19115052,0.26282409,0.33933016,198.2895,211.58195,0.19116609,0.26287012,0.33934905,10,198.2895,216.01277,0.0070971554,0.60082808,0.091138883,0.26002493,1.4626392,10,182.54236,209.12726,0.90882759,207.5709,212.00172,0.9546289,602.33735,605.73855,1.4998631,38.62141,38.871739,0.2540768,7.9290304,130.63968,147.64566,0.57435953,214.1493,216.3194,0.18592344,130.58643,144.19122
40,32.17,32.17,35.48,328,328,141,0.16605058,0.13300242,9.88,0.38,0.625,0.625,0.56,0.56,0.38,0.718905472636816,0.718905472636816,9.62,1,9,10,4,11,7,10,9,2.75,3.75,2.75,3.75,4.5,3.5,3.5,2,3.25,2.25,2.875,2.5,3.75,4,2.5,2,2.75,2.5,7,36,13,22,17,14,8,6,19,30,31,80,20,18,19,19,76,23,1,1,3,4,70,61,58,39,85,9,31,21,88,77,88,80,79,22,53,31,63,9,5,23,79,70,4,68,3,84,26,79,25,8,49,86,44,60,72,43,45,30,39,13,45,8,9,21,31,22,15,97,78,31,37,37,53,45,35,45,39,41,37,41,1.795615,0.0022558479,51.034508,58.858554,2.0629623,1.1110955,0.2648057,0.0014145898,43.664635,59.312727,2.045483,1.2098112,1.054554,2.5519815,10,0.0017053924,41.536462,65.0086,69.314718,0.72825652,0.99184284,37.786387,46.165697,0.46094851,10,0.80454612,2.3760086,33.709146,50.467765,0.46953374,0.57974317,1.0250383,1.4655499e-11,0.64946274,4.9181206,31.356302,56.494231,91.495428,0.39269938,10,286.16823,295.02986,0.21514959,0.28615776,0.39131441,224.7471,238.03955,0.21515763,0.28616811,0.39126701,10,224.7471,242.47037,0.17288974,0.82834622,0.439614,0.16346326,1.486425,10,196.99704,223.58194,0.89616958,244.05412,248.48494,0.96699703,351.55692,354.95811,0.96966519,110.96625,113.39681,2.0360746,9.9569789,137.84436,154.85035,0.67400134,288.50856,295.13639,0.24558321,144.85955,158.46434
32,43.93,43.93,46.88,434,434,208,0.21171426,0.24189713,48.88,0.5,0.375,0.375,0.5,0.5,0.46,0.736318407960199,0.736318407960199,6.21,0,4,3,3,8,6,8,8,1.625,2.5,1,3.5,3,4,4.25,3.25,5,3.875,3.375,2.125,2,1.5,1,2.375,2.625,3.75,4,17,11,19,17,15,8,9,20,27,32,79,19,19,14,15,67,22,1,1,3,3,89,59,70,10,100,11,7,4,80,31,40,60,89,40,59,12,89,0,5,11,33,59,11,63,69,31,61,0,65,0,0,0,56,42,13,70,30,19,29,69,40,13,39,70,19,20,21,87,75,0,0,0,83,0,0,9,0,0,0,82,1.2372859,0.0048314271,68.484287,76.308333,2.1203957,1.989775,10,1.0991306e-5,66.539178,82.18727,1.254908,2.0842568,0.26935451,1.8772884,0.010366168,0.017640939,62.827361,86.299499,69.314718,0.99555626,6.7885627,10.382542,18.761851,1.0534954,1.1752301,1.0239632,7.1918726,7.8892609,24.64788,1.0154647,1.0251622,1.1974891,8.6124294,0.53009571,7.7808893,6.1444178,31.282346,91.495428,0.28301855,8.4078034,308.07622,316.93786,0.13632852,0.11356503,0.08832452,212.32011,225.61256,0.13632927,0.11355757,0.088307169,10,212.32011,230.04337,0.10964926,0.79199003,0.15966946,6.6054273e-10,0.49742495,10,207.36444,233.94934,0.93736431,216.82944,221.26026,0.97895769,446.25439,449.65559,0.53505257,3.7649221,3.8860134,8.6407172,9.9935257,135.97102,152.97701,0.87120557,5.1876522,5.3185536,0.080991044,137.9173,151.52209
36,48.4,48.4,56.73,284,284,117,0.14425673,0.095462274,15.62,0.38,0.125,0.125,0.4,0.4,0.4,0.7375621890547265,0.7375621890547265,9.92,1,8,6,2,8,8,7,9,3.875,1.5,1,3.125,3.75,3.75,3.125,2.75,5,3.5,2.375,2.125,3.75,2.5,1,2.125,3.25,3.75,8,40,14,17,13,10,8,8,22,25,23,70,18,18,18,18,72,24,1,1,4,3,89,80,92,24,79,5,0,9,84,75,67,35,69,51,62,1,62,4,1,1,73,73,60,20,29,66,40,54,59,6,42,57,57,61,7,8,70,59,63,43,69,2,0,9,76,58,50,10,89,69,62,26,75,20,12,12,78,67,25,17,0.76107278,0.28405542,53.80155,61.625596,0.17520299,5.0750615,2.8654362,2.9144586,50.190617,65.838709,0.24516476,0.93554796,4.3226914,0.79479069,0.11415294,2.4161744,49.486466,72.958604,69.314718,0.38828702,3.7536208,49.338551,57.71786,0.65848692,0.642594,1.5236496,8.8176218,9.1354666,25.894086,0.79127615,0.99772307,0.63071468,1.0170815,0.63147362,10,5.8618316,30.99976,91.495428,0.43915501,10,265.94615,274.80778,0.27665915,0.31212497,0.3725105,219.83467,233.12712,0.27664479,0.31210302,0.37254967,10,219.83467,237.55793,0.24650426,0.87321407,0.62102937,4.2315151e-10,1.1838727,10,188.10188,214.68678,0.87383617,246.35609,250.78691,0.97142845,817.36638,820.76757,1.9498143,2827.9644,2830.1845,0.11489937,9.153152,96.090922,113.09691,0.36817004,1290.9571,1295.3373,0.29457974,90.389969,103.99476
30,51.8,51.8,60.3,587,587,244,0.26553943,0.46662865,5.75,0.75,1,1,0.44,0.44,0.44,0.7388059701492535,0.7388059701492535,7.24,0,6,2,5,6,5,7,6,2.375,1.25,1,3,3.5,3.125,2.75,4.75,5,3.125,2,1.875,1.875,1,1,1.75,3.25,3.125,5,31,10,17,16,15,9,7,17,26,31,74,18,20,15,15,68,26,1,1,5,2,78,38,74,28,60,0,45,11,63,46,27,54,90,83,80,0,86,11,4,20,79,100,0,0,40,43,52,16,67,44,10,55,66,69,19,45,82,74,65,0,86,0,0,0,38,30,0,79,37,1,64,3,66,2,21,17,5,72,20,63,0.25639231,5.6435543,51.287531,59.111577,0.422025,0.76776833,1.724161,2.2156379,48.353708,64.0018,0.24944813,0.85080565,0.63157495,0.81354024,0.040107148,10,45.183799,68.655937,69.314718,0.99726299,0.20944097,44.940048,53.319358,0.63035925,0.21536572,0.83475454,3.2656814,34.866661,51.62528,0.57895414,0.54062135,0.3957004,1.2465529e-10,1.1325218,4.2005535,32.682874,57.820803,91.495428,0.05376867,4.6674646,236.87895,245.74058,0.1233905,0.33985201,0.19715198,149.68193,162.97438,0.1234058,0.33988665,0.19711176,10,149.68193,167.4052,0.15490591,4.2237329,0.40932729,1.8819363,10,9.8107641,145.85705,172.44195,0.97025046,161.99391,166.42473,0.98315535,416.17043,419.57163,1.8408324,1344.3986,1345.7721,0.044231184,8.0343074,90.911008,107.917,1.0844845,310.30389,310.54024,0.095960965,95.037428,108.64222
42,44.43,44.43,52.78,503,503,193,0.23686497,0.32895457,68.5,0.62,0.375,0.375,0.46,0.46,0.24,0.7176616915422885,0.7176616915422885,6.5,1,4,4,4,6,7,7,8,2.75,1.25,1.5,3.375,2.5,3.875,3.375,2.75,3.25,3.25,3.375,1.75,3.125,2.25,1.25,2.625,2.5,3.25,5,19,13,17,15,14,9,6,19,26,29,74,18,17,17,11,63,22,0,1,6,4,60,35,59,20,80,30,40,20,58,46,73,69,74,30,65,0,70,10,35,0,61,80,10,76,69,60,80,19,80,55,20,0,64,78,55,35,80,33,65,0,76,0,0,0,65,69,43,55,40,62,71,10,79,0,30,55,65,71,66,30,0.67942204,1.8005259,23.526492,31.350538,0.6814852,0.99225959,0.98330109,1.8089152,23.519334,39.167426,0.61144391,0.73781278,0.96473998,1.0495891,0.49381629,2.7182159,23.177998,46.650136,69.314718,0.46938103,2.2442695,51.220992,59.600301,0.79630123,0.5539648,1.5299754,10,4.7984649,21.557084,0.75592582,0.80473624,0.60330164,0.53806085,1.2403231,10,4.7039247,29.841853,91.495428,0.25854587,10,255.8866,264.74823,0.21125761,0.65170314,0.17296201,159.53879,172.83124,0.21125444,0.65167339,0.17295218,10,159.53879,177.26206,0.22288198,2.4337524,0.87737928,1.6104814,10,10,150.64962,177.23452,0.95992998,176.25963,180.69045,0.96754947,529.39827,532.79947,1.6668391,119.58825,121.14203,0.088839143,8.2028603,125.80206,142.80805,0.68963115,354.16406,358.43438,0.20454873,118.54652,132.15131
36,49.53,49.53,61.29,406,406,119,0.1844506,0.12912421,32.38,0.75,0.5,0.5,0.5,0.5,0.42,0.740049751243781,0.740049751243781,11.73,0,8,8,6,9,8,9,8,3.25,3.25,1.75,2.75,3.875,3.5,3,2,3.5,3.375,2.5,2.25,3.75,3.5,2.25,2.375,3.25,4.125,6,30,7,16,15,10,8,6,13,24,25,62,19,20,15,16,70,22,1,1,3,3,73,81,89,15,75,20,63,28,85,79,67,21,68,62,44,0,82,0,34,0,91,86,0,22,30,66,33,66,67,0,62,72,86,86,0,27,73,22,24,29,71,1,17,15,41,20,12,88,77,16,26,25,73,2,15,16,59,63,27,76,1.3071031,0.014796349,58.889211,66.713257,1.1435955,0.66725175,1.4392765,0.046661999,56.51658,72.164672,0.29206143,1.5356558,1.1697847,0.69481972,0.0031462307,3.4331884,53.830443,77.302581,69.314718,1.0342969,8.3108322,3.0383147,11.417624,1.0283077,0.76481841,0.98049733,9.0855735,1.3821962,18.140815,0.9092472,1.0263104,1.6997385,3.1254332e-10,0.89991346,10,0.4593301,25.597259,91.495428,0.31508649,10,236.86824,245.72988,0.21871062,0.49432558,0.45166897,194.56226,207.85471,0.21868447,0.49425511,0.45168727,10,194.56226,212.28553,0.22793541,1.2468856,1.1837089,0.73796843,3.2841657,10,168.31473,194.89963,0.92905738,223.79564,228.22646,0.96870545,587.20218,590.60338,1.9874288,142.85827,143.65384,0.029416327,9.9993334,78.268174,95.274161,0.51715189,1082.5677,1090.3864,0.35310885,77.656243,91.261033
30,32.27,32.27,35.18,332,332,188,0.14882149,0.13094804,21.88,0.5,0.25,0.25,0.46,0.46,0.28,0.7300995024875621,0.7300995024875621,9,0,3,1,2,3,4,5,4,1.75,2,1.25,2.125,1.625,3,3.75,4.25,4.75,3.75,3.75,2.25,2.75,2.25,1.75,1.75,2,3.125,5,10,13,13,17,10,8,8,21,21,27,69,12,15,12,12,51,20,0,1,4,4,71,40,80,56,61,67,40,55,66,41,36,61,81,20,22,0,71,3,6,2,66,66,21,58,39,55,38,59,45,40,53,58,55,64,20,28,80,33,63,1,70,28,0,1,83,81,1,0,63,60,65,9,66,31,4,8,41,56,67,10,0.61457755,0.844631,48.561609,56.385655,0.78435072,0.73986284,1.2836556,0.47777074,45.747732,61.395824,0.82698859,0.75231387,0.74260853,0.73927324,1.8794991,0.38290956,45.694606,69.166744,69.314718,0.61823313,0.85354883,56.379045,64.758354,0.6105045,0.28475259000000003,1.1692603,5.5606108,20.490449,37.249068,0.50754115,0.58271983,0.5131347,2.7433611e-12,0.89873141,9.628476,17.68773,42.825658,91.495428,0.35190213,10,263.46826,272.3299,0.24220276,0.5114799,0.75045561,254.95415,268.2466,0.24218843,0.51142613,0.7504459,10,254.95415,272.67741,0.13802655,0.46262951,0.7590414,0.2428935,1.823334,9.5034488,235.86236,262.44726000000003,0.8713929,292.40512,296.83593,0.95868462,449.88017,453.28137,0.73829052,569.57814,576.06258,5.183487,9.9853344,148.53298,165.53897,0.52227722,596.0678,603.10207,0.19914644,147.4745,161.07929
28,30.9,30.9,30,264,264,42,0.13418261,0.044173607,22.88,0.88,0.875,0.875,0.64,0.64,0.44,0.7313432835820894,0.7313432835820894,8.4,1,7,1,1,9,7,1,7,1.625,2,2.75,2.75,3.5,3.5,3.625,2,3,3.5,2.625,1.5,2.875,3.25,2.25,1.25,4.125,3.5,3,17,7,15,16,10,9,5,12,24,26,62,20,20,15,15,70,26,1,1,6,2,79,59,31,0,69,30,59,0,75,31,0,16,79,39,71,0,70,0,0,0,79,79,0,0,81,79,81,0,81,0,0,0,100,100,20,0,77,61,60,0,60,0,0,0,81,80,0,0,80,20,79,0,79,0,0,0,81,79,0,55,1.1835601,0.015880759,64.262207,72.086253,1.8796225,0.39772153,0.20313295,0.0020771048,59.266237,74.914329,1.8773089,1.234613,0.35709649,0.85184033,10,0.0026319817,52.713694,76.185832,69.314718,0.49512743,1.7130184,55.172861,63.552171,0.69088473,0.43817827,1.3952691,4.0120493,19.364647,36.123265,0.63024128,1.0909469,0.92803161,0.14834189,0.22774101,10,5.7101993,30.848128,91.495428,0.42370964,10,249.59672,258.45835,0.23025507,0.29689165,0.52017042,212.49372,225.78618,0.23022321,0.29685942,0.52024349,10,212.49372,230.21699,0.065855528,0.69499601,0.41709819,7.1076478e-12,2.4305517,10,145.5536,172.1385,0.87129936,232.66315,237.09396,0.97082795,451.98324,455.35054,0.62671359,966.61768,969.86613,10,6.0393667,174.11063,190.9471,0.36743861,2609.9383,2618.9387,0.063636487,172.94319,186.41237
32,35.63,35.63,39.87,539,539,238,0.24240558,0.35281626,20,0.38,0.5,0.5,0.4,0.4,0.3,0.761194029850746,0.761194029850746,8.01,0,6,3,3,8,8,6,4,1.875,1.25,1,3.125,3,4.25,3.875,4,4.75,3.875,3.375,2.5,1.75,1.5,1,1.125,2.5,3.375,6,26,11,14,13,9,8,5,16,22,22,60,19,17,12,11,59,22,0,1,4,3,100,39,79,10,100,50,0,41,100,90,100,49,100,20,70,0,90,0,0,0,100,90,0,50,89,100,100,0,100,69,0,10,100,100,100,0,89,100,79,0,89,59,0,49,80,90,100,50,100,62,70,0,100,0,0,0,60,53,1,80,1.4505091,0.019391704,42.277725,50.101771,1.0053547,1.2177512,2.8161825,0.41496955,15.148994,30.797086,0.85018226,1.0667855,1.2721698,1.2120922,0.95853561,0.92886681,14.727528,38.199666,69.314718,1.1322081,1.0796267,16.584768,24.964078,0.62888069,0.49432455,0.80223982,9.7017953,11.804438,28.563057,0.84145054,1.3191962,0.31319641,9.7776267,0.04935922,9.991169,2.5155618,27.65349,91.495428,0.058494132,4.5006363,253.70357,262.56521,0.07019623,0.21161812,0.32868789,172.07949,185.37194,0.07021517,0.21165255,0.32866656,10,172.07949,189.80276,0.15767882,3.874376,1.0377008,1.0542211,10,7.7455191,165.03921,191.62411,0.96078709,185.6276,190.05842,0.9678596,468.66703,472.06823,0.98861597,53.340621,54.328645,2.9135079,9.9732309,142.15307,159.15906,0.33148967,73.968411,75.071179,0.29546146,133.15381,146.7586
33,32.17,32.17,31.84,343,343,239,0.14815948,0.15007829,16.38,0.62,0.5,0.5,0.46,0.46,0.38,0.736318407960199,0.736318407960199,10.91,0,6,6,2,9,6,7,3,1.125,1,1,2.125,2.75,3,3.875,4.5,4.75,4.5,4,2.75,2.625,1.75,1,1.625,4,4,4,12,12,17,17,14,11,9,21,28,31,80,17,16,13,14,60,22,0,1,7,1,75,58,82,21,47,52,44,17,74,53,56,38,72,12,49,1,69,0,0,1,79,70,11,74,55,9,45,54,47,10,41,13,58,66,15,68,58,46,14,41,49,10,49,24,42,47,29,30,48,32,47,5,48,14,7,12,70,54,75,12,0.48433913,1.2873375,54.701863,62.525909,0.59966689,0.79309086,3.99546,1.1010243,36.54924,52.197332,0.61461519,0.59478621,0.79517044,0.79359424,4.4525958,1.0142374,36.548517,60.020655,69.314718,0.41682295,0.52052962,86.47622,94.85553,0.59191146,0.31959344,1.7250616,3.0382739,32.869694,49.628313,0.48667254,0.69388516,0.92014578,2.2432611e-11,0.77557606,5.6979458,27.54291,52.680839,91.495428,2.1841712e-9,2.6098543,268.97925,277.84088,0.018645129,0.17691929,0.91832288,261.43479,274.72724,0.01865518,0.17692723,0.91829997,10,261.43479,279.15806,0.0017131702,0.042300408,0.2996497,5.975942e-11,1.1568741,10,260.32089,286.90579,0.86616128,311.74603,316.17684,0.96153814,737.5189,740.8862,1.6054716,658.77595,659.19608,0.69069866,9.9193039,104.84062,121.6771,0.28567123,128.12785,128.12795,0.50666143,92.09266,105.56184
31,29.37,29.37,30.15,435,435,194,0.18177592,0.14431123,30.38,0.38,0.5,0.5,0.4,0.4,0.34,0.75,0.75,7.02,0,4,2,2,5,4,5,8,2.25,1,1,3.25,2.75,3.5,2.75,3.25,3.75,2.375,2.625,1.5,1.75,1.75,1,1.375,2.375,3.25,5,25,8,15,15,11,8,7,15,23,26,64,16,18,16,16,66,21,0,1,5,1,89,60,61,41,69,31,19,21,78,69,69,31,59,31,31,0,60,29,0,0,59,69,0,81,45,70,69,67,41,2,10,57,89,78,22,19,42,43,30,39,70,0,0,61,31,19,0,100,78,10,29,20,61,0,0,0,29,22,71,80,0.90178537,0.21025649,46.466848,54.290894,0.82429851,0.94404907,2.4756243000000002,0.32341978,37.149469,52.797561,0.76843933,0.90413391,0.7384055,1.0192295,1.0355465,0.57886927,35.276629,58.748767,69.314718,0.61716166,0.90819575,54.741513,63.120823,0.62807749,0.37390469,1.1374221,1.9415776,42.542515,59.301134,0.52832902,0.71921389,0.76113319,3.7977732e-10,0.55988571,3.1799583,40.029736,65.167664,91.495428,0.26334047,10,228.76275,237.62438,0.20196447,0.65405207,0.84403335,224.28789,237.58034,0.20197099,0.6540958,0.84404251,10,224.28789,242.01115,0.12141126,0.42188745,1.1598239,0.36667783,2.0676526,10,208.31616,234.90106,0.90437191,303.39826,307.82908,0.9594899,452.05225,455.45345,1.4505063,0.01970376,0.020932796,0.1677018,5.4014043,161.84274,178.84872,0.68391849,1139.4179,1150.4609,0.094066295,164.71363,178.31842
34,50.9,50.9,56.43,450,450,171,0.21045046,0.26902861,29.25,0.75,0.5,0.5,0.38,0.38,0.34,0.7475124378109455,0.7475124378109455,8.54,1,5,1,2,8,8,5,4,1,1.25,1,3.875,2.875,2.625,3.625,2.25,2,3.75,2.875,2.25,1.5,1.75,1,1.25,2.75,3.25,6,31,9,13,12,13,7,6,15,20,25,60,16,17,15,11,59,24,0,1,7,2,62,49,65,0,53,0,4,10,77,69,86,20,74,10,11,0,50,0,0,0,70,80,0,59,61,30,40,0,53,0,1,0,81,67,0,80,67,20,58,1,64,0,0,0,87,87,0,53,43,6,0,0,46,0,0,0,12,9,84,75,1.392056,0.022155271,46.460714,54.28476,1.1912221,0.90944737,2.8017502,0.087334233,28.229181,43.877273,1.2423798,1.1824936,0.9844695,0.88089875,3.9378693,0.066237227,27.782368,51.254506,69.314718,0.37994646,1.9314843,69.087722,77.467031,0.66354443,0.57225999,1.7803714,9.5063272,8.4846092,25.243228,0.95940298,0.8249267,0.34616424,1.1234523,3.4039811,10,3.0751549,28.213083,91.495428,0.1587958,6.446593,240.80385,249.66548,0.087689809,0.25949663,0.41375112000000003,170.19319,183.48564,0.11873834,1.0936525,2.1422913e-9,5.5668483,170.42183,188.1451,0.062830922,6.9416341,1.2439726,0.65467787,10,4.9195453,166.60554,193.19044,0.95138189,183.94868,188.3795,0.9906249,407.88047,411.28166,0.75655611,2.8332532,2.0112521,3.3012626,9.9913024,114.30217,131.30815,0.87713441,66.889153,66.889153,0.10800489,113.40199,127.00678
31,21.27,21.27,22.24,580,580,256,0.26658953,0.4934895,20,0.75,0.625,0.625,0.36,0.36,0.36,0.743781094527363,0.743781094527363,8.56,1,8,5,5,7,7,2,6,1.125,1.75,1,1.625,2.125,3.375,4.875,3,3.5,4.375,3.75,2.25,1.375,3.25,1.75,1.375,2.75,3,4,22,11,14,10,9,9,8,19,23,19,61,20,16,10,12,58,23,0,1,4,1,70,40,80,19,70,20,21,20,69,60,70,59,80,30,70,0,79,0,0,0,80,89,10,69,79,71,89,0,89,0,0,0,89,90,0,60,79,69,69,0,80,1,0,0,60,79,60,70,60,40,67,0,61,0,0,0,41,61,78,78,1.0679191,0.044252255,59.05296,66.877006,0.97712179,5.40514,4.2012763,0.02025834,48.236666,63.884758,0.54793846,1.2352745,0.74212194,6.0429848,0.039746949,0.84782829,43.745201,67.217339,69.314718,2.5808853,3.0671625e-4,41.091637,49.470947,0.27206728,10,0.28689438,4.9434537,27.666572,44.425191,0.3172252,4.5311676,9.9885152,8.7381592,8.9551838e-9,6.6163756,17.609106,42.747035,91.495428,0.13560383,6.2407466,262.01919,270.88082000000003,0.11979988,0.20575624,2.7911251e-9,150.97945,164.2719,0.1197962,0.20575209,9.9731334e-12,10,150.97945,168.70272,0.1197955,9.2375065,0.20574978,5.8997799,9.058887e-10,10,150.97945,177.56435,0.97153101,154.50718,158.938,0.93677443,365.41668,368.81788,1.5103753,59.536026,60.403318,0.78142959,9.5299171,112.05861,129.0646,0.27306846,363.19118,367.61777,0.54910545,118.22921,131.834
27,33.6,33.6,35.5,659,659,220,0.29845258,0.56889843,21.12,0.88,0.75,0.75,0.52,0.52,0.44,0.7462686567164181,0.7462686567164181,5.59,0,8,8,2,8,6,3,3,1.125,1,1,2.5,2.5,2.875,3.25,3.25,3.25,3.75,3.125,2.125,1.75,3,3,1.625,3,2.625,4,25,11,17,16,14,6,4,15,23,30,68,20,18,16,14,68,29,0,1,6,1,89,50,90,11,89,0,10,30,80,70,40,31,90,20,80,0,90,0,0,0,80,79,0,20,20,82,40,84,34,0,57,74,89,55,0,60,29,69,37,35,39,0,53,67,50,66,0,64,86,30,55,2,82,0,0,0,41,36,0,67,1.925148,0.0016226095,46.177218,54.001264,1.3768652,0.74312338,1.1603637,0.034306599,42.111494,57.759586,1.7267732,1.279035,0.77628698,0.74460693,9.9999898,0.0062767707,41.75072,65.222858,69.314718,0.78004492,0.23827362,68.309208,76.688518,0.70397097,0.27056162,1.2782054,1.9243481,35.240062,51.998681,0.61966114,0.63236041,0.57513175,8.293366e-13,1.3823687,2.9272482,32.655501,57.793429,91.495428,0.0069719164,4.2731697,230.15414,239.01577,0.082602594,0.30160237,0.14851738,119.27271,132.56516,0.082594025,0.3015732,0.14853326,10,119.27271,136.99598,0.086122875,1.2609099,0.30454402,1.0843539,1.0690317,10,117.9739,144.5588,0.98065313,128.32491,132.75572,0.97363227,489.96344,493.36463,0.94809938,5.1509483,4.3991037,1.8658154,7.7287884,151.51303,168.51902,0.62872333,90.597331,90.597331,0.13383111,152.32477,165.92956
